# Tetrahedron method
       -1.8275535640        1.4510035986
       -1.7982377078        1.4672269005
       -1.7689218516        1.4764378652
       -1.7396059954        1.5760998576
       -1.7102901391        1.6826039450
       -1.6809742829        1.7512352732
       -1.6516584267        1.7409224659
       -1.6223425705        1.7305836217
       -1.5930267143        1.8232099989
       -1.5637108581        1.7257747047
       -1.5343950019        1.7089323266
       -1.5050791457        1.6697619350
       -1.4757632895        1.6354677758
       -1.4464474333        1.6772771181
       -1.4171315770        1.7312343664
       -1.3878157208        1.8094261881
       -1.3584998646        1.7671308040
       -1.3291840084        1.8210357275
       -1.2998681522        1.8118774426
       -1.2705522960        1.8030812605
       -1.2412364398        1.8155564092
       -1.2119205836        1.7292990531
       -1.1826047274        1.6279843654
       -1.1532888712        1.6385926337
       -1.1239730149        1.7244063115
       -1.0946571587        2.0133153195
       -1.0653413025        1.8785442565
       -1.0360254463        1.9958729070
       -1.0067095901        1.9265064631
       -0.9773937339        2.1648110074
       -0.9480778777        1.8908203270
       -0.9187620215        1.7675602993
       -0.8894461653        1.6892325867
       -0.8601303091        1.6578601531
       -0.8308144528        1.6817005925
       -0.8014985966        1.7422559831
       -0.7721827404        1.6809402427
       -0.7428668842        1.6449938607
       -0.7135510280        1.6161821149
       -0.6842351718        1.6101028163
       -0.6549193156        1.5950781735
       -0.6256034594        1.5834816737
       -0.5962876032        1.5682980036
       -0.5669717470        1.5945232002
       -0.5376558907        1.5884072758
       -0.5083400345        1.5189826516
       -0.4790241783        1.4578484402
       -0.4497083221        1.3890640958
       -0.4203924659        1.3118750138
       -0.3910766097        1.2276459952
       -0.3617607535        1.1444935983
       -0.3324448973        1.0743343416
       -0.3031290411        0.9768613240
       -0.2738131849        0.8824972594
       -0.2444973287        0.7880028151
       -0.2151814724        0.7230032181
       -0.1858656162        0.6538837341
       -0.1565497600        0.6048833515
       -0.1272339038        0.5554348287
       -0.0979180476        0.5248082012
       -0.0686021914        0.5055823390
       -0.0392863352        0.4884357811
       -0.0099704790        0.4730147723
        0.0193453772        0.4624248907
        0.0486612334        0.4482821500
        0.0779770897        0.4415517649
        0.1072929459        0.4508258093
        0.1366088021        0.4246524207
        0.1659246583        0.4384337854
        0.1952405145        0.4596932676
        0.2245563707        0.4950357559
        0.2538722269        0.5006465887
        0.2831880831        0.5388147588
        0.3125039393        0.5749978302
        0.3418197955        0.5785521288
        0.3711356518        0.5823778812
        0.4004515080        0.5780458812
        0.4297673642        0.5691483556
        0.4590832204        0.6179703132
        0.4883990766        0.5530297088
        0.5177149328        0.6265772048
        0.5470307890        0.5741597627
        0.5763466452        0.5417655106
        0.6056625014        0.4597625019
        0.6349783576        0.3997307129
        0.6642942139        0.3353173611
        0.6936100701        0.2794958783
        0.7229259263        0.0620622015
        0.7522417825        0.0000000000
        0.7815576387        0.0000000000
