# Tetrahedron method
        8.6324473763        0.0000000000
        8.6878356090        0.0000000000
        8.7432238417        0.0000000000
        8.7986120744        0.0000000000
        8.8540003070        0.0000000000
        8.9093885397        0.0000000000
        8.9647767724        0.0000000000
        9.0201650051        0.0000000000
        9.0755532378        0.0000000000
        9.1309414705        0.0000000000
        9.1863297032        0.0000000000
        9.2417179359        0.0000000000
        9.2971061685        0.0000000000
        9.3524944012        0.0000000000
        9.4078826339        0.0000000000
        9.4632708666        0.0000000000
        9.5186590993        0.0000000000
