# Tetrahedron method
        8.4791203104        0.0000000000
        8.5297923435        0.0000000000
        8.5804643767        0.0000000000
        8.6311364099        0.0000000000
        8.6818084431        0.0000000000
        8.7324804762        0.0000000000
        8.7831525094        0.0000000000
        8.8338245426        0.0000000000
        8.8844965757        0.0000000000
        8.9351686089        0.0000000000
        8.9858406421        0.0000000000
        9.0365126752        0.0000000000
        9.0871847084        0.0000000000
        9.1378567416        0.0000000000
        9.1885287747        0.0000000000
        9.2392008079        0.0000000000
        9.2898728411        0.0000000000
